split,qid,method,k,lambda,selected_doc_ids,demand_cov_at_k,ndcg_at_k,official_ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,full_query_coverage,risk_demand_coverage,has_risk_demand
formal_train,10046266,MMR,5,0.60000000,WMA_f2c7b129a8948e33|WMA_c61ff9ea7449d9a8|WMA_70ce7949dbc7638d|WMA_f5bafafe5bfed5e9|WMA_f9300e9f30ad6a2d,0.60000000,1.00000000,0.64893158,3,2.00000000,0.98786718,0.14812644,0.66666667,0,1,1
formal_train,10046266,B0,7,,WMA_f2c7b129a8948e33|WMA_c0240a974293f7cc|WMA_3d498fa45f8389ba|WMA_f9300e9f30ad6a2d|WMA_c61ff9ea7449d9a8|WMA_70ce7949dbc7638d|WMA_532df9ea912c8952,0.80000000,1.00000000,0.80069377,4,2.00000000,0.99100948,0.22099278,0.65873016,0,1,1
formal_train,10046266,D0,7,,WMA_532df9ea912c8952|WMA_54d8c2ca47150f71|WMA_f2c7b129a8948e33|WMA_f9300e9f30ad6a2d|WMA_c61ff9ea7449d9a8|WMA_70ce7949dbc7638d|WMA_c0240a974293f7cc,1.00000000,1.00000000,0.80069377,5,2.00000000,0.98920310,0.22933671,0.59841270,1,1,1
formal_train,10046266,D1,7,,WMA_c0240a974293f7cc|WMA_54d8c2ca47150f71|WMA_f2c7b129a8948e33|WMA_f9300e9f30ad6a2d|WMA_c61ff9ea7449d9a8|WMA_70ce7949dbc7638d|WMA_532df9ea912c8952,1.00000000,1.00000000,0.80069377,5,2.00000000,0.98920310,0.22933671,0.59841270,1,1,1
formal_train,10046266,D2,7,,WMA_c61ff9ea7449d9a8|WMA_532df9ea912c8952|WMA_f2c7b129a8948e33|WMA_c0240a974293f7cc|WMA_3d498fa45f8389ba|WMA_f9300e9f30ad6a2d|WMA_70ce7949dbc7638d,0.80000000,1.00000000,0.80069377,4,2.00000000,0.99100948,0.22099278,0.65873016,0,1,1
formal_train,10046266,D3_TFIDF,7,,WMA_c61ff9ea7449d9a8|WMA_532df9ea912c8952|WMA_f2c7b129a8948e33|WMA_c0240a974293f7cc|WMA_3d498fa45f8389ba|WMA_f9300e9f30ad6a2d|WMA_70ce7949dbc7638d,0.80000000,1.00000000,0.80069377,4,2.00000000,0.99100948,0.22099278,0.65873016,0,1,1
formal_train,10046266,MMR,7,0.60000000,WMA_f2c7b129a8948e33|WMA_c61ff9ea7449d9a8|WMA_70ce7949dbc7638d|WMA_f5bafafe5bfed5e9|WMA_f9300e9f30ad6a2d|WMA_54d8c2ca47150f71|WMA_c0240a974293f7cc,0.80000000,1.00000000,0.80069377,4,2.00000000,0.98756896,0.18054105,0.64682540,0,1,1
formal_train,10076352,B0,3,,WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4,0.50000000,1.00000000,0.46900009,1,2.00000000,0.99404875,0.30279498,1.00000000,0,1,1
formal_train,10076352,D0,3,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155,1.00000000,0.70391809,0.33013765,2,1.33333333,0.98882574,0.10011265,0.16666667,1,1,1
formal_train,10076352,D1,3,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155,1.00000000,0.70391809,0.33013765,2,1.33333333,0.98882574,0.10011265,0.16666667,1,1,1
formal_train,10076352,D2,3,,WMA_0290d41421a42155|WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328,1.00000000,1.00000000,0.46900009,2,2.00000000,0.96787767,0.17491911,0.66666667,1,1,1
formal_train,10076352,D3_TFIDF,3,,WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328|WMA_0290d41421a42155,1.00000000,1.00000000,0.46900009,2,2.00000000,0.96787767,0.17491911,0.66666667,1,1,1
formal_train,10076352,MMR,3,0.60000000,WMA_0290d41421a42155|129198|84244,0.50000000,0.76536064,0.35895421,1,1.33333333,0.98760245,0.07012075,0.33333333,0,1,1
formal_train,10076352,B0,5,,WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|WMA_e381b339d407b5b7|22732,1.00000000,1.00000000,0.64893158,2,2.00000000,0.99073126,0.18739935,0.80000000,1,1,1
formal_train,10076352,D0,5,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4,1.00000000,0.78601374,0.51006913,2,1.60000000,0.98982273,0.16788619,0.45000000,1,1,1
formal_train,10076352,D1,5,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4,1.00000000,0.78601374,0.51006913,2,1.60000000,0.98982273,0.16788619,0.45000000,1,1,1
formal_train,10076352,D2,5,,WMA_0290d41421a42155|WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4,1.00000000,1.00000000,0.64893158,2,2.00000000,0.97725389,0.19255046,0.70000000,1,1,1
formal_train,10076352,D3_TFIDF,5,,WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4,1.00000000,1.00000000,0.64893158,2,2.00000000,0.97725389,0.19255046,0.70000000,1,1,1
formal_train,10076352,MMR,5,0.60000000,WMA_0290d41421a42155|129198|84244|WMA_e381b339d407b5b7|WMA_f815db6bb44a24c4,1.00000000,0.83041990,0.53888569,2,1.60000000,0.98762841,0.11232830,0.45000000,1,1,1
formal_train,10076352,B0,7,,WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|WMA_e381b339d407b5b7|22732|129198|84244,1.00000000,0.90837456,0.72732984,2,1.71428571,0.98813627,0.14517938,0.59523810,1,1,1
formal_train,10076352,D0,7,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|22732|129198,1.00000000,0.82657234,0.66183132,2,1.71428571,0.98813627,0.14517938,0.59523810,1,1,1
formal_train,10076352,D1,7,,WMA_e381b339d407b5b7|84244|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|22732|129198,1.00000000,0.82657234,0.66183132,2,1.71428571,0.98813627,0.14517938,0.59523810,1,1,1
formal_train,10076352,D2,7,,WMA_0290d41421a42155|WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|WMA_e381b339d407b5b7|22732,1.00000000,1.00000000,0.80069377,2,2.00000000,0.97968279,0.16631869,0.71428571,1,1,1
formal_train,10076352,D3_TFIDF,7,,WMA_0ea3fada1632eb9d|WMA_b0910b03c96ae328|WMA_0290d41421a42155|WMA_6d877f410a01a1f6|WMA_f815db6bb44a24c4|WMA_e381b339d407b5b7|22732,1.00000000,1.00000000,0.80069377,2,2.00000000,0.97968279,0.16631869,0.71428571,1,1,1
formal_train,10076352,MMR,7,0.60000000,WMA_0290d41421a42155|129198|84244|WMA_e381b339d407b5b7|WMA_f815db6bb44a24c4|22732|WMA_b0910b03c96ae328,1.00000000,0.86256183,0.69064788,2,1.71428571,0.98068348,0.13727446,0.52380952,1,1,1
formal_train,10138964,B0,3,,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329,0.50000000,1.00000000,0.46900009,2,2.00000000,0.99830504,0.15499008,1.00000000,0,0,1
formal_train,10138964,D0,3,,160844|112857|96697,0.75000000,1.00000000,0.46900009,3,2.00000000,0.98275890,0.23153261,0.55555556,0,1,1
formal_train,10138964,D1,3,,160844|112857|96697,0.75000000,1.00000000,0.46900009,3,2.00000000,0.98275890,0.23153261,0.55555556,0,1,1
formal_train,10138964,D2,3,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c,0.75000000,1.00000000,0.46900009,3,2.00000000,0.99671177,0.09611028,0.77777778,0,1,1
formal_train,10138964,D3_TFIDF,3,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c,0.75000000,1.00000000,0.46900009,3,2.00000000,0.99671177,0.09611028,0.77777778,0,1,1
formal_train,10138964,MMR,3,0.60000000,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|160844,0.75000000,1.00000000,0.46900009,3,2.00000000,0.99671177,0.09611028,0.77777778,0,1,1
formal_train,10138964,B0,5,,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|WMA_f8bc8196d9286080|160236,0.50000000,1.00000000,0.64893158,2,2.00000000,0.99688017,0.16852460,1.00000000,0,0,1
formal_train,10138964,D0,5,,160844|112857|96697|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c,0.75000000,1.00000000,0.64893158,3,2.00000000,0.98924667,0.12673856,0.60000000,0,1,1
formal_train,10138964,D1,5,,160844|112857|96697|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c,0.75000000,1.00000000,0.64893158,3,2.00000000,0.98924667,0.12673856,0.60000000,0,1,1
formal_train,10138964,D2,5,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|96697,0.75000000,1.00000000,0.64893158,3,2.00000000,0.99288510,0.12809544,0.68333333,0,1,1
formal_train,10138964,D3_TFIDF,5,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|96697,0.75000000,1.00000000,0.64893158,3,2.00000000,0.99288510,0.12809544,0.68333333,0,1,1
formal_train,10138964,MMR,5,0.60000000,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|160844|WMA_f8bc8196d9286080|115329,0.75000000,1.00000000,0.64893158,3,2.00000000,0.99662707,0.16147721,0.86666667,0,1,1
formal_train,10138964,B0,7,,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|WMA_f8bc8196d9286080|160236|160844|WMA_96f66ac4f4ecf83c,0.75000000,1.00000000,0.80069377,3,2.00000000,0.99521130,0.17791981,0.90476190,0,1,1
formal_train,10138964,D0,7,,160844|112857|96697|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|WMA_f8bc8196d9286080,0.75000000,1.00000000,0.80069377,3,2.00000000,0.99131905,0.14728270,0.68253968,0,1,1
formal_train,10138964,D1,7,,160844|112857|96697|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|WMA_f8bc8196d9286080,0.75000000,1.00000000,0.80069377,3,2.00000000,0.99131905,0.14728270,0.68253968,0,1,1
formal_train,10138964,D2,7,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|96697|160236|135341,0.75000000,1.00000000,0.80069377,3,2.00000000,0.98908269,0.15350996,0.68253968,0,1,1
formal_train,10138964,D3_TFIDF,7,,160844|WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|115329|96697|160236|135341,0.75000000,1.00000000,0.80069377,3,2.00000000,0.98908269,0.15350996,0.68253968,0,1,1
formal_train,10138964,MMR,7,0.60000000,WMA_57cb53de62c06c6d|WMA_0b5566193c85410c|160844|WMA_f8bc8196d9286080|115329|96697|160236,0.75000000,1.00000000,0.80069377,3,2.00000000,0.99341589,0.15660964,0.76984127,0,1,1
formal_train,10168026,B0,3,,WMA_f1b28ba26b5c6633|128176|157527,1.00000000,1.00000000,0.50086555,3,2.00000000,0.99970714,0.20529345,0.77777778,1,1,1
formal_train,10168026,D0,3,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a,1.00000000,1.00000000,0.50086555,3,2.00000000,0.99928162,0.29852774,0.77777778,1,1,1
formal_train,10168026,D1,3,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a,1.00000000,1.00000000,0.50086555,3,2.00000000,0.99928162,0.29852774,0.77777778,1,1,1
formal_train,10168026,D2,3,,WMA_f1b28ba26b5c6633|128176|157527,1.00000000,1.00000000,0.50086555,3,2.00000000,0.99970714,0.20529345,0.77777778,1,1,1
formal_train,10168026,D3_TFIDF,3,,WMA_f1b28ba26b5c6633|128176|157527,1.00000000,1.00000000,0.50086555,3,2.00000000,0.99970714,0.20529345,0.77777778,1,1,1
formal_train,10168026,MMR,3,0.60000000,WMA_f1b28ba26b5c6633|30675|186151,1.00000000,1.00000000,0.50086555,3,2.00000000,0.98374520,0.09036856,0.77777778,1,1,1
formal_train,10168026,B0,5,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170,1.00000000,1.00000000,0.69302219,3,2.00000000,0.99909303,0.20910221,0.80000000,1,1,1
formal_train,10168026,D0,5,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a|73986|186151,1.00000000,1.00000000,0.69302219,3,2.00000000,0.99037671,0.18064546,0.60000000,1,1,1
formal_train,10168026,D1,5,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a|73986|186151,1.00000000,1.00000000,0.69302219,3,2.00000000,0.99037671,0.18064546,0.60000000,1,1,1
formal_train,10168026,D2,5,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170,1.00000000,1.00000000,0.69302219,3,2.00000000,0.99909303,0.20910221,0.80000000,1,1,1
formal_train,10168026,D3_TFIDF,5,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170,1.00000000,1.00000000,0.69302219,3,2.00000000,0.99909303,0.20910221,0.80000000,1,1,1
formal_train,10168026,MMR,5,0.60000000,WMA_f1b28ba26b5c6633|30675|186151|73986|187170,1.00000000,1.00000000,0.69302219,3,2.00000000,0.98829696,0.18726854,0.80000000,1,1,1
formal_train,10168026,B0,7,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170|4506|73986,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99755550,0.21264084,0.74603175,1,1,1
formal_train,10168026,D0,7,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a|73986|186151|128176|187170,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99278626,0.20609885,0.68253968,1,1,1
formal_train,10168026,D1,7,,WMA_f1b28ba26b5c6633|157527|WMA_f5f756484fe0800a|73986|186151|128176|187170,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99278626,0.20609885,0.68253968,1,1,1
formal_train,10168026,D2,7,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170|4506|73986,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99755550,0.21264084,0.74603175,1,1,1
formal_train,10168026,D3_TFIDF,7,,WMA_f1b28ba26b5c6633|128176|157527|WMA_f5f756484fe0800a|187170|4506|73986,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99755550,0.21264084,0.74603175,1,1,1
formal_train,10168026,MMR,7,0.60000000,WMA_f1b28ba26b5c6633|30675|186151|73986|187170|157527|4506,1.00000000,1.00000000,0.85509562,3,2.00000000,0.99086229,0.21106311,0.74603175,1,1,1
formal_train,10204716,B0,3,,WMA_f3fc63db503dc036|43967|85028,0.50000000,0.70391809,0.37941405,1,1.33333333,0.97923942,0.08546858,0.33333333,0,1,1
formal_train,10204716,D0,3,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036,1.00000000,0.70391809,0.37941405,2,1.33333333,0.92406944,0.26564863,0.16666667,1,1,1
formal_train,10204716,D1,3,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036,1.00000000,0.70391809,0.37941405,2,1.33333333,0.92406944,0.26564863,0.16666667,1,1,1
formal_train,10204716,D2,3,,WMA_f3fc63db503dc036|WMA_bb34d7c84e653072|85028,1.00000000,1.00000000,0.53900313,2,2.00000000,0.92277445,0.18717144,0.66666667,1,1,1
formal_train,10204716,D3_TFIDF,3,,WMA_64c5a65d6e7a37d1|WMA_bb34d7c84e653072|WMA_f3fc63db503dc036,1.00000000,1.00000000,0.53900313,2,2.00000000,0.90899825,0.18299823,0.66666667,1,1,1
formal_train,10204716,MMR,3,0.60000000,WMA_f3fc63db503dc036|85028|43967,0.50000000,0.76536064,0.41253178,1,1.33333333,0.97923942,0.08546858,0.33333333,0,1,1
formal_train,10204716,B0,5,,WMA_f3fc63db503dc036|43967|85028|89260|WMA_64c5a65d6e7a37d1,0.50000000,0.78601374,0.58620214,1,1.60000000,0.96526949,0.18073152,0.60000000,0,1,1
formal_train,10204716,D0,5,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036|85028|89260,1.00000000,0.78601374,0.58620214,2,1.60000000,0.94043323,0.18516090,0.45000000,1,1,1
formal_train,10204716,D1,5,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036|85028|89260,1.00000000,0.78601374,0.58620214,2,1.60000000,0.94043323,0.18516090,0.45000000,1,1,1
formal_train,10204716,D2,5,,WMA_f3fc63db503dc036|WMA_bb34d7c84e653072|85028|89260|WMA_64c5a65d6e7a37d1,1.00000000,1.00000000,0.74579122,2,2.00000000,0.93139051,0.15799030,0.80000000,1,1,1
formal_train,10204716,D3_TFIDF,5,,WMA_64c5a65d6e7a37d1|WMA_bb34d7c84e653072|WMA_f3fc63db503dc036|43967|85028,1.00000000,0.85393165,0.63685473,2,1.60000000,0.93353344,0.15927841,0.45000000,1,1,1
formal_train,10204716,MMR,5,0.60000000,WMA_f3fc63db503dc036|85028|43967|WMA_64c5a65d6e7a37d1|89260,0.50000000,0.83041990,0.61931987,1,1.60000000,0.96526949,0.18073152,0.60000000,0,1,1
formal_train,10204716,B0,7,,WMA_f3fc63db503dc036|43967|85028|89260|WMA_64c5a65d6e7a37d1|WMA_bb34d7c84e653072|WMA_014162d6eac5feaf,1.00000000,0.82657234,0.76061638,2,1.71428571,0.89164151,0.14914744,0.52380952,1,1,1
formal_train,10204716,D0,7,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036|85028|89260|WMA_64c5a65d6e7a37d1|WMA_aff2622d34e333cb,1.00000000,0.73494690,0.67630215,2,1.42857143,0.82062239,0.15461836,0.38095238,1,1,1
formal_train,10204716,D1,7,,WMA_bb34d7c84e653072|43967|WMA_f3fc63db503dc036|85028|89260|WMA_64c5a65d6e7a37d1|WMA_aff2622d34e333cb,1.00000000,0.73494690,0.67630215,2,1.42857143,0.82062239,0.15461836,0.38095238,1,1,1
formal_train,10204716,D2,7,,WMA_f3fc63db503dc036|WMA_bb34d7c84e653072|85028|89260|WMA_64c5a65d6e7a37d1|43967|WMA_014162d6eac5feaf,1.00000000,0.90208707,0.83010545,2,1.71428571,0.89164151,0.14914744,0.52380952,1,1,1
formal_train,10204716,D3_TFIDF,7,,WMA_64c5a65d6e7a37d1|WMA_bb34d7c84e653072|WMA_f3fc63db503dc036|43967|85028|89260|WMA_014162d6eac5feaf,1.00000000,0.88161721,0.81126897,2,1.71428571,0.89164151,0.14914744,0.52380952,1,1,1
formal_train,10204716,MMR,7,0.60000000,WMA_f3fc63db503dc036|85028|43967|WMA_64c5a65d6e7a37d1|89260|WMA_bb34d7c84e653072|WMA_014162d6eac5feaf,1.00000000,0.86256183,0.79373411,2,1.71428571,0.89164151,0.14914744,0.52380952,1,1,1
formal_train,10218857,B0,3,,WMA_d73a054ba72f3c56|67191|WMA_23a05d6ad6de3487,0.50000000,1.00000000,0.58574216,1,2.00000000,0.92042089,0.12848417,1.00000000,0,0,0
formal_train,10218857,D0,3,,WMA_231d35f5438cdeb1|WMA_d73a054ba72f3c56|67191,1.00000000,1.00000000,0.58574216,2,2.00000000,0.67691728,0.14163413,0.66666667,1,0,0
formal_train,10218857,D1,3,,WMA_d73a054ba72f3c56|WMA_231d35f5438cdeb1|67191,1.00000000,1.00000000,0.58574216,2,2.00000000,0.67691728,0.14163413,0.66666667,1,0,0
formal_train,10218857,D2,3,,67191|WMA_d73a054ba72f3c56|27574,0.50000000,1.00000000,0.58574216,1,2.00000000,0.86588848,0.12153393,1.00000000,0,0,0
formal_train,10218857,D3_TFIDF,3,,67191|WMA_d73a054ba72f3c56|WMA_6b3ed944ea41b4f2,0.50000000,0.76536064,0.44830399,1,1.33333333,0.63217472,0.05854955,0.33333333,0,0,0
formal_train,10218857,MMR,3,0.60000000,WMA_d73a054ba72f3c56|WMA_23a05d6ad6de3487|67191,0.50000000,1.00000000,0.58574216,1,2.00000000,0.92042089,0.12848417,1.00000000,0,0,0
formal_train,10218857,B0,5,,WMA_d73a054ba72f3c56|67191|WMA_23a05d6ad6de3487|27574|58359,0.50000000,1.00000000,0.81046163,1,2.00000000,0.82031609,0.15245724,1.00000000,0,0,0
formal_train,10218857,D0,5,,WMA_231d35f5438cdeb1|WMA_d73a054ba72f3c56|67191|WMA_23a05d6ad6de3487|27574,1.00000000,1.00000000,0.81046163,2,2.00000000,0.71933956,0.15393010,0.80000000,1,0,0
formal_train,10218857,D1,5,,WMA_d73a054ba72f3c56|WMA_231d35f5438cdeb1|67191|WMA_23a05d6ad6de3487|27574,1.00000000,1.00000000,0.81046163,2,2.00000000,0.71933956,0.15393010,0.80000000,1,0,0
formal_train,10218857,D2,5,,67191|WMA_d73a054ba72f3c56|27574|58359|WMA_23a05d6ad6de3487,0.50000000,1.00000000,0.81046163,1,2.00000000,0.82031609,0.15245724,1.00000000,0,0,0
formal_train,10218857,D3_TFIDF,5,,67191|WMA_d73a054ba72f3c56|WMA_6b3ed944ea41b4f2|27574|WMA_23a05d6ad6de3487,0.50000000,0.83041990,0.67302346,1,1.60000000,0.69249403,0.08405327,0.60000000,0,0,0
formal_train,10218857,MMR,5,0.60000000,WMA_d73a054ba72f3c56|WMA_23a05d6ad6de3487|67191|27574|58359,0.50000000,1.00000000,0.81046163,1,2.00000000,0.82031609,0.15245724,1.00000000,0,0,0
formal_train,10218857,B0,7,,WMA_d73a054ba72f3c56|67191|WMA_23a05d6ad6de3487|27574|58359|124849|114656,0.50000000,0.90837456,0.90837456,1,1.71428571,0.68921472,0.11391350,0.71428571,0,0,0
formal_train,10218857,D0,7,,WMA_231d35f5438cdeb1|WMA_d73a054ba72f3c56|67191|WMA_23a05d6ad6de3487|27574|58359|124849,1.00000000,1.00000000,1.00000000,2,2.00000000,0.67985018,0.16287041,0.85714286,1,0,0
formal_train,10218857,D1,7,,WMA_d73a054ba72f3c56|WMA_231d35f5438cdeb1|67191|WMA_23a05d6ad6de3487|27574|58359|124849,1.00000000,1.00000000,1.00000000,2,2.00000000,0.67985018,0.16287041,0.85714286,1,0,0
formal_train,10218857,D2,7,,67191|WMA_d73a054ba72f3c56|27574|58359|WMA_23a05d6ad6de3487|124849|WMA_6b3ed944ea41b4f2,0.50000000,0.90837456,0.90837456,1,1.71428571,0.66067480,0.11316432,0.71428571,0,0,0
formal_train,10218857,D3_TFIDF,7,,67191|WMA_d73a054ba72f3c56|WMA_6b3ed944ea41b4f2|27574|WMA_23a05d6ad6de3487|58359|124849,0.50000000,0.86256183,0.86256183,1,1.71428571,0.66067480,0.11316432,0.71428571,0,0,0
formal_train,10218857,MMR,7,0.60000000,WMA_d73a054ba72f3c56|WMA_23a05d6ad6de3487|67191|27574|58359|124849|114656,0.50000000,0.90837456,0.90837456,1,1.71428571,0.68921472,0.11391350,0.71428571,0,0,0
formal_train,10234276,B0,3,,WMA_b7249e9e3562dc1b|168090|WMA_f3c08ff04144f2ea,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96772605,0.17814990,0.66666667,1,0,0
formal_train,10234276,D0,3,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96772605,0.17814990,0.66666667,1,0,0
formal_train,10234276,D1,3,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96772605,0.17814990,0.66666667,1,0,0
formal_train,10234276,D2,3,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96772605,0.17814990,0.66666667,1,0,0
formal_train,10234276,D3_TFIDF,3,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96772605,0.17814990,0.66666667,1,0,0
formal_train,10234276,MMR,3,0.60000000,WMA_b7249e9e3562dc1b|WMA_f3c08ff04144f2ea|94917,1.00000000,1.00000000,0.50086555,2,2.00000000,0.96437265,0.09865739,0.66666667,1,0,0
formal_train,10234276,B0,5,,WMA_b7249e9e3562dc1b|168090|WMA_f3c08ff04144f2ea|94917|34880,1.00000000,1.00000000,0.69302219,2,2.00000000,0.96136655,0.17788779,0.70000000,1,0,0
formal_train,10234276,D0,5,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|96909|94917,1.00000000,1.00000000,0.69302219,2,2.00000000,0.94812917,0.15268147,0.70000000,1,0,0
formal_train,10234276,D1,5,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|96909|94917,1.00000000,1.00000000,0.69302219,2,2.00000000,0.94812917,0.15268147,0.70000000,1,0,0
formal_train,10234276,D2,5,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|94917|34880,1.00000000,1.00000000,0.69302219,2,2.00000000,0.96136655,0.17788779,0.70000000,1,0,0
formal_train,10234276,D3_TFIDF,5,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|94917|34880,1.00000000,1.00000000,0.69302219,2,2.00000000,0.96136655,0.17788779,0.70000000,1,0,0
formal_train,10234276,MMR,5,0.60000000,WMA_b7249e9e3562dc1b|WMA_f3c08ff04144f2ea|94917|34880|168090,1.00000000,1.00000000,0.69302219,2,2.00000000,0.96136655,0.17788779,0.70000000,1,0,0
formal_train,10234276,B0,7,,WMA_b7249e9e3562dc1b|168090|WMA_f3c08ff04144f2ea|94917|34880|96909|WMA_21cd4ca4dc45b2c6,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92812767,0.19575233,0.71428571,1,0,0
formal_train,10234276,D0,7,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|96909|94917|34880|WMA_21cd4ca4dc45b2c6,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92812767,0.19575233,0.71428571,1,0,0
formal_train,10234276,D1,7,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|96909|94917|34880|WMA_21cd4ca4dc45b2c6,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92812767,0.19575233,0.71428571,1,0,0
formal_train,10234276,D2,7,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|94917|34880|96909|WMA_21cd4ca4dc45b2c6,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92812767,0.19575233,0.71428571,1,0,0
formal_train,10234276,D3_TFIDF,7,,WMA_f3c08ff04144f2ea|WMA_b7249e9e3562dc1b|168090|94917|34880|96909|WMA_21cd4ca4dc45b2c6,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92812767,0.19575233,0.71428571,1,0,0
formal_train,10234276,MMR,7,0.60000000,WMA_b7249e9e3562dc1b|WMA_f3c08ff04144f2ea|94917|34880|168090|96909|WMA_2788c593c41a4b3f,1.00000000,1.00000000,0.85509562,2,2.00000000,0.92040298,0.16413654,0.71428571,1,0,0
formal_train,10291955,B0,3,,WMA_1df8dbf10493dc8e|WMA_05c202c20531f22f|WMA_26a19d989f615a10,1.00000000,1.00000000,0.46900009,3,2.00000000,0.99650258,0.21547034,1.00000000,1,0,0
formal_train,10291955,D0,3,,WMA_1df8dbf10493dc8e|WMA_45e6337e000dfedd|WMA_05c202c20531f22f,1.00000000,1.00000000,0.46900009,3,2.00000000,0.98463523,0.11828913,0.77777778,1,0,0
formal_train,10291955,D1,3,,WMA_1df8dbf10493dc8e|WMA_45e6337e000dfedd|WMA_05c202c20531f22f,1.00000000,1.00000000,0.46900009,3,2.00000000,0.98463523,0.11828913,0.77777778,1,0,0
