split,qid,method,k,lambda,selected_doc_ids,selected_scores,demand_cov,ndcg_10,unique_demand_count,mean_gold_relevance,mean_reranker_score,mean_pairwise_similarity,redundancy,jaccard_vs_b0,replacement_count_vs_b0
formal_train,15015069,MMR,5,0.60000000,164335|167198|204372|43417|107969,0.99764663;0.99673659;0.98908663;0.96836245;0.96390891,1.00000000,0.64893158,5,2.00000000,0.98314824,0.09761007,0.53333333,0.11111111,4
formal_train,15015069,D3_TFIDF,5,,164335|107969|61024|63676|81040,0.99764663;0.99764663;0.99764663;0.99764663;0.99673659,0.80000000,0.64893158,4,2.00000000,0.99746462,0.65283290,0.80000000,0.66666667,1
formal_train,15015547,B0,5,,40771|110286|178246|180732|78778,0.98011488;0.97417212;0.97417212;0.97417212;0.97417212,0.75000000,0.69302219,3,2.00000000,0.97536067,0.60995063,0.86666667,1.00000000,0
formal_train,15015547,MMR,5,0.60000000,40771|110286|172722|98505|178246,0.98011488;0.97417212;0.97417212;0.96712577;0.86638039,0.75000000,0.69302219,3,2.00000000,0.95239305,0.13876715,0.80000000,0.42857143,2
formal_train,15015547,D3_TFIDF,5,,110286|40771|172722|98505|178246,0.98011488;0.97417212;0.97417212;0.96712577;0.86638039,0.75000000,0.69302219,3,2.00000000,0.95239305,0.13876715,0.80000000,0.42857143,2
formal_train,15015980,B0,5,,130361|130863|143131|192698|200009,0.98291242;0.98164439;0.97672856;0.96915025;0.96580881,1.00000000,0.64893158,3,2.00000000,0.97524889,0.14654570,0.43333333,1.00000000,0
formal_train,15015980,MMR,5,0.60000000,130361|200009|130863|143131|192698,0.98291242;0.98164439;0.97672856;0.96915025;0.96580881,1.00000000,0.64893158,3,2.00000000,0.97524889,0.14654570,0.43333333,1.00000000,0
formal_train,15015980,D3_TFIDF,5,,130361|130863|143131|192698|200009,0.98291242;0.98164439;0.97672856;0.96915025;0.96580881,1.00000000,0.64893158,3,2.00000000,0.97524889,0.14654570,0.43333333,1.00000000,0
formal_train,15018152,B0,5,,WMA_50d3f7ce1ddec215|WMA_0eb4b7d074b1d38c|WMA_93b8d064ae51df71|37521|108698,0.99948740;0.97814620;0.95280588;0.91157979;0.90107322,1.00000000,0.56668678,1,1.20000000,0.94861850,0.16616853,0.30000000,1.00000000,0
formal_train,15018152,MMR,5,0.60000000,WMA_50d3f7ce1ddec215|37521|WMA_93b8d064ae51df71|108698|179456,0.99948740;0.95280588;0.91157979;0.90107322;0.88971204,1.00000000,0.44830399,1,0.80000000,0.93093166,0.13674598,0.10000000,0.66666667,1
formal_train,15018152,D3_TFIDF,5,,WMA_50d3f7ce1ddec215|WMA_0eb4b7d074b1d38c|WMA_93b8d064ae51df71|37521|108698,0.99948740;0.97814620;0.95280588;0.91157979;0.90107322,1.00000000,0.56668678,1,1.20000000,0.94861850,0.16616853,0.30000000,1.00000000,0
formal_train,15075207,B0,5,,WMA_af78fd021b31e203|WMA_5b51809c31bb1925|WMA_60819358e104b2c0|WMA_e223705b679df24d|WMA_f1a53e1689cdd303,0.99997783;0.99992323;0.99959153;0.99754155;0.99527800,1.00000000,0.64893158,4,2.00000000,0.99846243,0.18398782,0.28333333,1.00000000,0
formal_train,15075207,MMR,5,0.60000000,WMA_af78fd021b31e203|WMA_60819358e104b2c0|WMA_7de3168012cdac1f|WMA_66ac4f3b59141691|WMA_ce9bb6717e6b2329,0.99997783;0.99959153;0.99261320;0.97465545;0.96850383,1.00000000,0.64893158,4,2.00000000,0.98706837,0.10725244,0.46666667,0.25000000,3
formal_train,15075207,D3_TFIDF,5,,WMA_af78fd021b31e203|WMA_f1a53e1689cdd303|WMA_5b51809c31bb1925|WMA_60819358e104b2c0|WMA_e223705b679df24d,0.99997783;0.99992323;0.99959153;0.99754155;0.99527800,1.00000000,0.64893158,4,2.00000000,0.99846243,0.18398782,0.28333333,1.00000000,0
formal_train,15075860,B0,5,,61547|15244|108959|219600|84955,0.91435379;0.83976573;0.81080103;0.71687186;0.68111765,1.00000000,0.76188708,3,1.60000000,0.79258201,0.09775817,0.36666667,1.00000000,0
formal_train,15075860,MMR,5,0.60000000,61547|108959|15244|84955|219600,0.91435379;0.83976573;0.81080103;0.71687186;0.68111765,1.00000000,0.77514825,3,1.60000000,0.79258201,0.09775817,0.36666667,1.00000000,0
formal_train,15075860,D3_TFIDF,5,,136270|61547|15244|108959|84955,0.91435379;0.83976573;0.81080103;0.68111765;0.00001743,1.00000000,0.58960843,3,1.60000000,0.64921113,0.09902895,0.36666667,0.66666667,1
formal_train,15159907,B0,5,,WMA_e62101ea3ac9781e|WMA_38d5ee6e2aa6621f|163841|105835|106040,0.99899167;0.99455267;0.97970623;0.94323820;0.94323820,1.00000000,0.64893158,4,2.00000000,0.97194539,0.16184735,0.47500000,1.00000000,0
formal_train,15159907,MMR,5,0.60000000,WMA_e62101ea3ac9781e|163841|105835|WMA_38d5ee6e2aa6621f|101660,0.99899167;0.99455267;0.97970623;0.94323820;0.77607244,1.00000000,0.64893158,4,2.00000000,0.93851224,0.11903835,0.47500000,0.66666667,1
formal_train,15159907,D3_TFIDF,5,,WMA_e62101ea3ac9781e|105835|106040|133522|146408,0.99899167;0.94323820;0.94323820;0.94323820;0.94323820,1.00000000,0.64893158,4,2.00000000,0.95438889,0.61051613,0.60000000,0.42857143,2
formal_train,15333626,B0,5,,WMA_1cdb8fd7a6b33321|WMA_7dc804856f244c14|WMA_8ebcfa81b0bc779b|160457|25848,0.99979812;0.99871552;0.99712688;0.99322575;0.98310536,1.00000000,0.64893158,3,2.00000000,0.99439433,0.15709479,0.66666667,1.00000000,0
formal_train,15333626,MMR,5,0.60000000,WMA_1cdb8fd7a6b33321|25848|136815|160457|WMA_8ebcfa81b0bc779b,0.99979812;0.99712688;0.99322575;0.98310536;0.94043744,1.00000000,0.64893158,3,2.00000000,0.98273871,0.11264271,0.66666667,0.66666667,1
formal_train,15333626,D3_TFIDF,5,,WMA_4c75b24baed14ea0|WMA_8ebcfa81b0bc779b|WMA_1cdb8fd7a6b33321|WMA_7dc804856f244c14|160457,0.99979812;0.99871552;0.99712688;0.99322575;0.97775686,1.00000000,0.64893158,3,2.00000000,0.99332463,0.22994136,0.66666667,0.66666667,1
formal_train,15454534,B0,5,,179000|178603|219620|127584|106301,0.93950659;0.93180066;0.91523075;0.89460534;0.88865942,0.50000000,0.61314719,1,0.40000000,0.91396055,0.19211551,0.00000000,1.00000000,0
formal_train,15454534,MMR,5,0.60000000,179000|106301|219620|160257|127584,0.93950659;0.91523075;0.89460534;0.88865942;0.80648392,0.50000000,0.61314719,1,0.40000000,0.88889720,0.09350003,0.00000000,0.66666667,1
formal_train,15454534,D3_TFIDF,5,,179000|WMA_7a9b2d0fc1b556a7|178603|219620|127584,0.93950659;0.93180066;0.91523075;0.89460534;0.00030038,0.50000000,0.61314719,1,0.40000000,0.73628875,0.17408009,0.00000000,0.66666667,1
formal_train,15498904,B0,5,,WMA_ae60d978d3bb9969|WMA_a2133297ee0726ce|108175|142849|37840,0.99948859;0.98875552;0.98398453;0.97133046;0.96798164,1.00000000,0.64893158,2,2.00000000,0.98230815,0.11646719,0.70000000,1.00000000,0
formal_train,15498904,MMR,5,0.60000000,WMA_ae60d978d3bb9969|142849|WMA_a2133297ee0726ce|5154|37840,0.99948859;0.98875552;0.97133046;0.96798164;0.96750402,1.00000000,0.64893158,2,2.00000000,0.97901205,0.09233063,0.70000000,0.66666667,1
formal_train,15498904,D3_TFIDF,5,,WMA_ae60d978d3bb9969|WMA_a2133297ee0726ce|142849|37840|108175,0.99948859;0.98875552;0.98398453;0.97133046;0.96798164,1.00000000,0.64893158,2,2.00000000,0.98230815,0.11646719,0.70000000,1.00000000,0
formal_train,15514732,B0,5,,WMA_b8e8824183c94372|WMA_84e0d9b520da76af|160291|59201|46938,0.99986815;0.99931669;0.95537108;0.94061577;0.90558875,1.00000000,0.69302219,3,2.00000000,0.96015209,0.14855895,0.68333333,1.00000000,0
formal_train,15514732,MMR,5,0.60000000,WMA_b8e8824183c94372|86394|59201|WMA_84e0d9b520da76af|160291,0.99986815;0.99931669;0.95537108;0.94061577;0.89807630,1.00000000,0.69302219,3,2.00000000,0.95864960,0.13783613,0.50000000,0.66666667,1
formal_train,15514732,D3_TFIDF,5,,160291|WMA_b8e8824183c94372|WMA_84e0d9b520da76af|46938|86394,0.99986815;0.99931669;0.95537108;0.90558875;0.89807630,1.00000000,0.69302219,3,2.00000000,0.95164419,0.19365207,0.50000000,0.66666667,1
formal_train,15570099,B0,5,,WMA_ce63cb06b0da60cb|WMA_bdc45dd56cd0b579|WMA_ec651c44333ce17f|WMA_629a1fad3ce279eb|209246,0.99967265;0.99945134;0.99727803;0.99715036;0.99617970,1.00000000,0.64893158,2,2.00000000,0.99794642,0.20221606,0.80000000,1.00000000,0
formal_train,15570099,MMR,5,0.60000000,WMA_ce63cb06b0da60cb|59833|55006|209246|WMA_ec651c44333ce17f,0.99967265;0.99727803;0.99617970;0.99512756;0.98410207,1.00000000,0.64893158,2,2.00000000,0.99447200,0.11798483,0.70000000,0.42857143,2
formal_train,15570099,D3_TFIDF,5,,WMA_db55f45d0f1a0a2a|WMA_ce63cb06b0da60cb|WMA_bdc45dd56cd0b579|WMA_ec651c44333ce17f|WMA_629a1fad3ce279eb,0.99967265;0.99945134;0.99727803;0.99715036;0.72988653,1.00000000,0.64893158,2,2.00000000,0.94468778,0.18449635,1.00000000,0.66666667,1
formal_train,15607407,B0,5,,WMA_c1b361ecb1d93083|WMA_eae5e295a3c0a773|WMA_dbd981b6f46abf12|204490|169108,0.99968719;0.99942881;0.99438286;0.97385538;0.90861273,0.75000000,0.69302219,3,2.00000000,0.97519339,0.15656999,0.60000000,1.00000000,0
formal_train,15607407,MMR,5,0.60000000,WMA_c1b361ecb1d93083|204490|WMA_dbd981b6f46abf12|169108|WMA_eae5e295a3c0a773,0.99968719;0.99942881;0.99438286;0.97385538;0.90861273,0.75000000,0.69302219,3,2.00000000,0.97519339,0.15656999,0.60000000,1.00000000,0
formal_train,15607407,D3_TFIDF,5,,4281|WMA_c1b361ecb1d93083|WMA_eae5e295a3c0a773|WMA_dbd981b6f46abf12|204490,0.99968719;0.99942881;0.99438286;0.97385538;0.88980335,0.75000000,0.69302219,3,2.00000000,0.97143152,0.17916515,0.56666667,0.66666667,1
formal_train,15810776,B0,5,,WMA_3b3dafcd542772b9|142243|82554|101651|161406,0.99976259;0.98996782;0.98264897;0.97728568;0.96899945,1.00000000,0.64893158,4,2.00000000,0.98373290,0.18058974,0.32500000,1.00000000,0
formal_train,15810776,MMR,5,0.60000000,WMA_3b3dafcd542772b9|101651|82554|71344|129056,0.99976259;0.98264897;0.97728568;0.91471779;0.90714103,1.00000000,0.55414321,4,1.60000000,0.95631121,0.08110792,0.17500000,0.42857143,2
formal_train,15810776,D3_TFIDF,5,,WMA_3b3dafcd542772b9|142243|82554|101651|161406,0.99976259;0.98996782;0.98264897;0.97728568;0.96899945,1.00000000,0.64893158,4,2.00000000,0.98373290,0.18058974,0.32500000,1.00000000,0
formal_train,16426935,B0,5,,WMA_5ebdf55915de7e03|WMA_2709289b9f69749a|WMA_08f93e69ba81f662|WMA_28f03f5402a0cd3a|WMA_4228757cfaa211b2,0.99973434;0.99926502;0.99872017;0.99854678;0.98415369,1.00000000,0.65082052,1,0.80000000,0.99608400,0.25801004,0.10000000,1.00000000,0
formal_train,16426935,MMR,5,0.60000000,WMA_5ebdf55915de7e03|88823|WMA_4228757cfaa211b2|107591|WMA_08f93e69ba81f662,0.99973434;0.99872017;0.98415369;0.97872514;0.95975697,1.00000000,0.70391809,1,0.80000000,0.98421806,0.08475480,0.10000000,0.42857143,2
formal_train,16426935,D3_TFIDF,5,,WMA_5ebdf55915de7e03|WMA_ffe597b84d7ab1fc|WMA_2709289b9f69749a|WMA_08f93e69ba81f662|WMA_28f03f5402a0cd3a,0.99973434;0.99926502;0.99872017;0.99854678;0.00463350,1.00000000,0.46927873,1,0.40000000,0.80017996,0.24803173,0.00000000,0.66666667,1
formal_train,16508025,B0,5,,WMA_9ef6914cecae81c3|225897|48143|130532|211500,0.99892348;0.93990815;0.89881295;0.87738174;0.87542391,1.00000000,0.64893158,3,2.00000000,0.91809005,0.07751538,0.86666667,1.00000000,0
formal_train,16508025,MMR,5,0.60000000,WMA_9ef6914cecae81c3|225897|211500|130532|48143,0.99892348;0.93990815;0.89881295;0.87738174;0.87542391,1.00000000,0.64893158,3,2.00000000,0.91809005,0.07751538,0.86666667,1.00000000,0
formal_train,16508025,D3_TFIDF,5,,WMA_04010439f4fb5eb9|WMA_9ef6914cecae81c3|225897|48143|130532,0.99892348;0.93990815;0.89881295;0.87738174;0.68790781,1.00000000,0.64893158,3,2.00000000,0.88058683,0.11894330,0.80000000,0.66666667,1
formal_train,16733255,B0,5,,WMA_d6a8d34a6eb9c930|WMA_4117091d3d46a387|WMA_c2fe2dbd1354bb50|WMA_358f3e81c7e3d090|159681,0.99955148;0.99617344;0.98182857;0.95679891;0.94168085,1.00000000,0.64893158,4,2.00000000,0.97520665,0.20483894,0.80000000,1.00000000,0
formal_train,16733255,MMR,5,0.60000000,WMA_d6a8d34a6eb9c930|WMA_358f3e81c7e3d090|136761|22783|159681,0.99955148;0.95679891;0.94168085;0.88469833;0.85516816,1.00000000,0.64893158,4,2.00000000,0.92757955,0.07629095,0.55000000,0.42857143,2
formal_train,16733255,D3_TFIDF,5,,WMA_4117091d3d46a387|WMA_d6a8d34a6eb9c930|22783|136761|WMA_c2fe2dbd1354bb50,0.99955148;0.99617344;0.98182857;0.88469833;0.85516816,1.00000000,0.64893158,4,2.00000000,0.94348400,0.16047788,0.55000000,0.42857143,2
formal_train,16772805,B0,5,,WMA_bda6fca24e3017cc|WMA_31054837064e515f|185577|208355|183430,0.99983788;0.99947828;0.99808770;0.99038702;0.98962337,1.00000000,0.64893158,4,2.00000000,0.99548285,0.11594246,0.77500000,1.00000000,0
formal_train,16772805,MMR,5,0.60000000,WMA_bda6fca24e3017cc|183430|208355|183802|188588,0.99983788;0.99038702;0.98962337;0.98208356;0.97881842,1.00000000,0.64893158,4,2.00000000,0.98815005,0.09775741,0.45833333,0.42857143,2
formal_train,16772805,D3_TFIDF,5,,WMA_bda6fca24e3017cc|WMA_31054837064e515f|183430|184555|188588,0.99983788;0.99947828;0.98962337;0.98962337;0.98208356,1.00000000,0.64893158,4,2.00000000,0.99212929,0.18907336,0.63333333,0.42857143,2
formal_train,16993877,B0,5,,WMA_ac55aac465b88c43|WMA_58ae63544ea57502|48267|WMA_5dc6c13dc365af56|WMA_4b2521cfb0e9ea95,0.99952233;0.99745911;0.98270077;0.97649562;0.96785074,1.00000000,0.64893158,3,2.00000000,0.98480572,0.16037359,0.63333333,1.00000000,0
formal_train,16993877,MMR,5,0.60000000,WMA_ac55aac465b88c43|86068|48267|WMA_5dc6c13dc365af56|WMA_58ae63544ea57502,0.99952233;0.99745911;0.98270077;0.97649562;0.96355736,1.00000000,0.51006913,3,1.60000000,0.98394704,0.10148919,0.36666667,0.66666667,1
formal_train,16993877,D3_TFIDF,5,,182024|WMA_ac55aac465b88c43|WMA_58ae63544ea57502|48267|WMA_5dc6c13dc365af56,0.99952233;0.99745911;0.98270077;0.97649562;0.06499841,1.00000000,0.64893158,3,2.00000000,0.80423525,0.12908590,0.68333333,0.66666667,1
formal_train,17110726,B0,5,,WMA_138a088389486b8e|WMA_8566dec872272b41|35605|139241|110052,0.99955219;0.99753892;0.95834398;0.95015526;0.78272086,1.00000000,0.74579122,4,2.00000000,0.93766224,0.27907608,0.46666667,1.00000000,0
formal_train,17110726,MMR,5,0.60000000,WMA_138a088389486b8e|139241|WMA_8566dec872272b41|35605|86740,0.99955219;0.99753892;0.95834398;0.95015526;0.58658963,1.00000000,0.74579122,4,2.00000000,0.89843600,0.19574443,0.42500000,0.66666667,1
formal_train,17110726,D3_TFIDF,5,,WMA_138a088389486b8e|WMA_8566dec872272b41|35605|139241|WMA_d7572d4245356e6f,0.99955219;0.99753892;0.95834398;0.95015526;0.00007334,1.00000000,0.64793962,4,1.60000000,0.78113274,0.25292361,0.25000000,0.66666667,1
formal_train,17235959,B0,5,,WMA_684882494877d17c|WMA_60be758a766a1d4e|WMA_9c603cd2bf962db5|223527|203129,0.99987376;0.99963880;0.99899310;0.78424615;0.55629492,1.00000000,0.64893158,1,2.00000000,0.86780934,0.21451458,1.00000000,1.00000000,0
formal_train,17235959,MMR,5,0.60000000,WMA_684882494877d17c|WMA_9c603cd2bf962db5|223527|WMA_60be758a766a1d4e|203129,0.99987376;0.99963880;0.99899310;0.78424615;0.55629492,1.00000000,0.64893158,1,2.00000000,0.86780934,0.21451458,1.00000000,1.00000000,0
formal_train,17235959,D3_TFIDF,5,,WMA_60be758a766a1d4e|WMA_684882494877d17c|WMA_9c603cd2bf962db5|203129|223527,0.99987376;0.99963880;0.99899310;0.78424615;0.55629492,1.00000000,0.64893158,1,2.00000000,0.86780934,0.21451458,1.00000000,1.00000000,0
formal_train,193728,B0,5,,WMA_5f45a919bb3f2132|WMA_0a1d3a1595786a5c|162438|110531|201657,0.98873341;0.97933495;0.97286272;0.97056454;0.95951492,1.00000000,0.45374257,3,1.20000000,0.97420211,0.13963222,0.16666667,1.00000000,0
formal_train,193728,MMR,5,0.60000000,WMA_5f45a919bb3f2132|201657|110531|162438|WMA_0a1d3a1595786a5c,0.98873341;0.97933495;0.97286272;0.97056454;0.95951492,1.00000000,0.41528077,3,1.20000000,0.97420211,0.13963222,0.16666667,1.00000000,0
formal_train,193728,D3_TFIDF,5,,110531|WMA_5f45a919bb3f2132|WMA_0a1d3a1595786a5c|162438|201657,0.98873341;0.97933495;0.97286272;0.97056454;0.95951492,1.00000000,0.46900009,3,1.20000000,0.97420211,0.13963222,0.16666667,1.00000000,0
formal_train,1955867,B0,5,,WMA_16e1b0b9bb1eba37|WMA_a355ef0440f52de9|WMA_a5496997c68ad64c|219783|WMA_792a71bf4ee5926d,0.99922609;0.99848628;0.99816567;0.99816400;0.99790728,0.75000000,0.64893158,3,2.00000000,0.99838986,0.03836666,0.31666667,1.00000000,0
formal_train,1955867,MMR,5,0.60000000,WMA_16e1b0b9bb1eba37|219783|WMA_e1692594d6e4b7a0|168498|WMA_a5496997c68ad64c,0.99922609;0.99816567;0.99816400;0.99646074;0.99399549,0.75000000,0.64893158,3,2.00000000,0.99720240,0.03045202,0.41666667,0.42857143,2
formal_train,1955867,D3_TFIDF,5,,WMA_16e1b0b9bb1eba37|WMA_792a71bf4ee5926d|WMA_a355ef0440f52de9|WMA_a5496997c68ad64c|219783,0.99922609;0.99848628;0.99816567;0.99816400;0.99790728,0.75000000,0.64893158,3,2.00000000,0.99838986,0.03836666,0.31666667,1.00000000,0
formal_train,19664007,B0,5,,WMA_d2f9d2d4b4c06dc1|WMA_c58f317431eb29d1|10511|WMA_53883dc0bac17151|108880,0.99863881;0.99853981;0.99760360;0.99711239;0.99696618,0.80000000,0.64893158,4,2.00000000,0.99777216,0.18704259,0.90000000,1.00000000,0
formal_train,19664007,MMR,5,0.60000000,WMA_d2f9d2d4b4c06dc1|10511|108880|115408|112047,0.99863881;0.99760360;0.99696618;0.99677569;0.99673444,0.80000000,0.64893158,4,2.00000000,0.99734374,0.05248078,0.55000000,0.42857143,2
formal_train,19664007,D3_TFIDF,5,,WMA_c58f317431eb29d1|WMA_d2f9d2d4b4c06dc1|112047|10511|WMA_53883dc0bac17151,0.99863881;0.99853981;0.99760360;0.99711239;0.99673444,0.80000000,0.64893158,4,2.00000000,0.99772581,0.19040971,0.65000000,0.66666667,1
formal_train,19958724,B0,5,,12221|209145|88507|196466|108494,0.96908385;0.94383442;0.94383442;0.94376343;0.93990606,0.66666667,0.64893158,2,2.00000000,0.94808444,0.36539653,1.00000000,1.00000000,0
formal_train,19958724,MMR,5,0.60000000,12221|209145|199754|196466|27402,0.96908385;0.94383442;0.94376343;0.92762506;0.89244336,0.66666667,0.64893158,2,2.00000000,0.93535002,0.11718231,1.00000000,0.42857143,2
formal_train,19958724,D3_TFIDF,5,,12221|108494|27402|209145|88507,0.96908385;0.94383442;0.94383442;0.93990606;0.89244336,0.66666667,0.64893158,2,2.00000000,0.93782042,0.34764672,1.00000000,0.66666667,1
formal_train,20001297,B0,5,,77880|197790|62992|205080|159080,0.98389280;0.93463343;0.93065792;0.91277784;0.84257764,1.00000000,0.74579122,2,2.00000000,0.92090793,0.17038809,0.80000000,1.00000000,0
formal_train,20001297,MMR,5,0.60000000,77880|197790|159080|205080|62992,0.98389280;0.93463343;0.93065792;0.91277784;0.84257764,1.00000000,0.74579122,2,2.00000000,0.92090793,0.17038809,0.80000000,1.00000000,0
formal_train,20001297,D3_TFIDF,5,,197790|77880|62992|205080|159080,0.98389280;0.93463343;0.93065792;0.91277784;0.84257764,1.00000000,0.74579122,2,2.00000000,0.92090793,0.17038809,0.80000000,1.00000000,0
formal_train,203656,B0,5,,WMA_b00ae4b55c2b019b|WMA_7e1da06784f404cd|WMA_5a7a35f96415bbb7|WMA_8b73562a8aaf518b|86397,0.99967754;0.99943537;0.99850309;0.99606651;0.99394280,0.80000000,0.64893158,4,2.00000000,0.99752506,0.28550783,0.63333333,1.00000000,0
formal_train,203656,MMR,5,0.60000000,WMA_b00ae4b55c2b019b|128683|28953|WMA_8b73562a8aaf518b|WMA_7e1da06784f404cd,0.99967754;0.99943537;0.99606651;0.99323070;0.85197514,0.80000000,0.64893158,4,2.00000000,0.96807705,0.15052206,0.63333333,0.42857143,2
formal_train,203656,D3_TFIDF,5,,WMA_b00ae4b55c2b019b|WMA_7e1da06784f404cd|WMA_5a7a35f96415bbb7|WMA_8b73562a8aaf518b|86397,0.99967754;0.99943537;0.99850309;0.99606651;0.99394280,0.80000000,0.64893158,4,2.00000000,0.99752506,0.28550783,0.63333333,1.00000000,0
formal_train,206618,B0,5,,39925|151721|121561|121734|158022,0.98620272;0.97352684;0.89716017;0.77848661;0.77718335,0.66666667,0.69302219,2,2.00000000,0.88251194,0.16444748,0.80000000,1.00000000,0
formal_train,206618,MMR,5,0.60000000,39925|151721|121561|121734|152577,0.98620272;0.97352684;0.89716017;0.77848661;0.76363891,0.66666667,0.69302219,2,2.00000000,0.87980305,0.15967877,0.80000000,0.66666667,1
formal_train,206618,D3_TFIDF,5,,39925|151721|121561|121734|158022,0.98620272;0.97352684;0.89716017;0.77848661;0.77718335,0.66666667,0.69302219,2,2.00000000,0.88251194,0.16444748,0.80000000,1.00000000,0
formal_train,20894883,B0,5,,WMA_281966367ea2fecc|WMA_975fd4c13353f346|WMA_055205ea6363be43|WMA_1eb0c23ed7120514|WMA_8f1d19bc081e5d3f,0.99957544;0.99936074;0.99914849;0.99911290;0.99911124,1.00000000,0.64893158,3,2.00000000,0.99926176,0.22860274,1.00000000,1.00000000,0
formal_train,20894883,MMR,5,0.60000000,WMA_281966367ea2fecc|WMA_1c1ebefcf1dff8a2|150967|135807|184819,0.99957544;0.99786335;0.99673331;0.98197168;0.92762381,1.00000000,0.64893158,3,2.00000000,0.98075352,0.02639690,0.73333333,0.11111111,4
formal_train,20894883,D3_TFIDF,5,,WMA_975fd4c13353f346|WMA_055205ea6363be43|WMA_281966367ea2fecc|WMA_8f1d19bc081e5d3f|150967,0.99957544;0.99936074;0.99914849;0.99911124;0.98197168,1.00000000,0.64893158,3,2.00000000,0.99583352,0.15854917,1.00000000,0.66666667,1
formal_train,210254,B0,5,,134469|53618|170841|326|138023,0.95801002;0.94429618;0.94293267;0.92376232;0.88776702,0.66666667,0.81046163,2,2.00000000,0.93135364,0.20547512,0.70000000,1.00000000,0
formal_train,210254,MMR,5,0.60000000,134469|53618|170841|146448|326,0.95801002;0.94429618;0.94293267;0.92376232;0.82332295,0.66666667,0.69207884,2,1.60000000,0.91846483,0.16249784,0.40000000,0.66666667,1
formal_train,210254,D3_TFIDF,5,,326|134469|53618|170841|138023,0.95801002;0.94429618;0.94293267;0.92376232;0.88776702,0.66666667,0.81046163,2,2.00000000,0.93135364,0.20547512,0.70000000,1.00000000,0
formal_train,210513,B0,5,,8076|202227|42024|99848|12748,0.99929535;0.99915421;0.99908757;0.99843055;0.99745864,1.00000000,0.64893158,2,2.00000000,0.99868526,0.19946936,0.70000000,1.00000000,0
formal_train,210513,MMR,5,0.60000000,8076|202227|12748|118266|42024,0.99929535;0.99915421;0.99908757;0.99745864;0.99006361,1.00000000,0.64893158,2,2.00000000,0.99701188,0.12957163,0.70000000,0.66666667,1
formal_train,210513,D3_TFIDF,5,,8076|202227|WMA_7bbf85d8531ad545|40281|61513,0.99929535;0.99915421;0.99306124;0.98553616;0.97236562,1.00000000,0.45374257,2,1.20000000,0.98988252,0.19565923,0.20000000,0.25000000,3
formal_train,22448006,B0,5,,113298|82608|194239|WMA_3d7ee204bc7f1efc|106238,0.99885654;0.99832827;0.98459148;0.98331070;0.98013169,0.75000000,0.64893158,3,2.00000000,0.98904374,0.18069585,0.68333333,1.00000000,0
formal_train,22448006,MMR,5,0.60000000,113298|82608|194239|111889|WMA_3d7ee204bc7f1efc,0.99885654;0.99832827;0.98459148;0.98331070;0.96715409,0.75000000,0.64893158,3,2.00000000,0.98644822,0.11393745,0.68333333,0.66666667,1
formal_train,22448006,D3_TFIDF,5,,113298|82608|194239|WMA_3d7ee204bc7f1efc|106238,0.99885654;0.99832827;0.98459148;0.98331070;0.98013169,0.75000000,0.64893158,3,2.00000000,0.98904374,0.18069585,0.68333333,1.00000000,0
formal_train,23278297,B0,5,,168797|167068|170414|167066|WMA_ae984aa3afcc6b69,0.97447622;0.97198063;0.95895594;0.88514036;0.84290397,1.00000000,0.64893158,2,2.00000000,0.92669142,0.17977571,0.50000000,1.00000000,0
formal_train,23278297,MMR,5,0.60000000,168797|170414|167066|170413|WMA_ae984aa3afcc6b69,0.97447622;0.95895594;0.88514036;0.84290397;0.81158620,1.00000000,0.64893158,2,2.00000000,0.89461254,0.11229038,0.40000000,0.66666667,1
formal_train,23278297,D3_TFIDF,5,,WMA_ae984aa3afcc6b69|168797|167068|170414|167066,0.97447622;0.97198063;0.95895594;0.88514036;0.84290397,1.00000000,0.64893158,2,2.00000000,0.92669142,0.17977571,0.50000000,1.00000000,0
formal_train,232924,B0,5,,WMA_f48dfd85e9cf554a|23729|WMA_1f2385d4bd8b3717|WMA_17573986c8c4e3bd|WMA_a9804be93c01e251,0.99927849;0.99438369;0.99206865;0.98782116;0.98024899,0.75000000,0.64893158,3,2.00000000,0.99076020,0.17012311,0.36666667,1.00000000,0
